Source,Text,GT,NLTK,Transformers,PowerBI
amazon,I found the product to be easy to set up and use.,1,0.4404,0.9977306127548218,0.9651590585708618
amazon,I found this product to be waaay too big.,0,0,-0.9997937679290771,0.22847741842269897
amazon,I gave it 5 stars because of the sound quality.,1,0,0.9983999133110046,0.8534616231918335
amazon,"I get absolutely horrible reception in my apartment, where with other phones I have not had this problem.",0,-0.7856,-0.9959651827812195,0.0020306408405303955
amazon,I give Wirefly 1 star.I will contact Cingular/AT&T; and inform them of this practice.,0,0,0.9972583055496216,0.5
amazon,I got it because it was so small and adorable.,1,0.5367,0.9998181462287903,0.8237388134002686
amazon,I got the aluminum case for my new Palm VX and it worked really well--it has protected my handheld perfectly so far.,1,0.8107,0.9996971487998962,0.9792904257774353
amazon,I got the car charger and not even after a week the charger was broken...I went to plug it in and it started smoking.,0,0,-0.9975445866584778,0.1693199872970581
amazon,i got this phone around the end of may and i'm completely unhappy with it.,0,-0.4754,-0.9997426867485046,0.14130574464797974
amazon,I got this phone on reccomendation from a relative and I'm glad I did.,1,0.4588,0.9948867559432983,0.9646415710449219
amazon,I great reception all the time.,1,0.6249,0.9998651146888733,0.904278039932251
amazon,I had absolutely no problem with this headset linking to my 8530 Blackberry Curve!,1,-0.6969,0.8589492440223694,0.9764009714126587
amazon,"I had ordered a motorola data cable, got a very well finished and working product.",1,0.3384,0.9888817071914673,0.7799767255783081
amazon,I had to go to a store and bought a new NOKIA phone which is working great.,1,0.6249,0.9992128610610962,0.11414691805839539
amazon,I had to purchase a different case.,0,0,-0.9983389973640442,0.26269471645355225
amazon,I had Verizon 2 years ago and really liked their service.,1,0.4754,0.9995753765106201,0.9031276702880859
amazon,"I have 2-3 bars on my cell phone when I am home, but you cant not hear anything.",0,0,-0.9980103969573975,0.23025614023208618
amazon,"I have a Verizon LG phone and they work well together, good reception and range that exceeds 20 feet line of sight.",1,0.6124,0.9997484087944031,0.8775449395179749
amazon,I have always used corded headsets and the freedom from the wireless is very helpful.,1,0.807,0.9972705841064453,0.9935956001281738
amazon,I have been very happy with the 510 and have had NO complaints from any one regarding my sound quality on their end.,1,-0.163,0.9891923069953918,0.24878519773483276
amazon,I have been very satisfied with this cell phone from day one.,1,0.4754,0.9860477447509766,0.826406717300415
amazon,I have bought this Nokia cell phone a few weeks ago and it was a nightmare.,0,0,-0.9995492696762085,0.7929733991622925
amazon,I have had mine for about a year and this Christmas I bought some for the rest of the family.,1,0,0.9944214820861816,0.8154294490814209
amazon,I have had problems wit hit dropping signal and more.,0,-0.4019,-0.9993488788604736,0.0783529281616211
amazon,"I have had this phone for over a year now, and I will tell you, its not that great.",0,-0.5096,-0.9995797872543335,0.8562619090080261
amazon,"I have had TMobile service for 2 or 3 years now, and I am pretty happy with it.",1,0.7845,0.9998168349266052,0.9615302085876465
amazon,"I have only had it for a few weeks, but so far, so good.",1,0.7654,0.9998462200164795,0.820084273815155
amazon,"I have purchased these for both family and friends, and all enjoy their clarity and ease of use",1,0.8885,0.9998828768730164,0.9434010982513428
amazon,I have read other's reviews here but I haven't had any problem with it.,1,0.438,0.9862128496170044,0.07455253601074219
amazon,"I have this phone and it is a thorn in my side, I really abhor it.",0,-0.5095,-0.970051109790802,0.5
amazon,I have to jiggle the plug to get it to line up right to get decent volume.,0,0,-0.992211103439331,0.8167116045951843
amazon,"I have to use the smallest earpieces provided, but it stays on pretty well.",1,0.7876,0.9993849992752075,0.9249616861343384
amazon,I have tried these cables with my computer and my iPod and it works just fine.,1,0.2023,0.9997532367706299,0.9307272434234619
amazon,I have two more years left in this contract and I hate this phone.,0,-0.5719,-0.999592661857605,0.0316922664642334
amazon,"I have used several phone in two years, but this one is the best.",1,0.7783,0.999097466468811,0.9676961898803711
amazon,I have yet to run this new battery below two bars and that's three days without charging.,1,0,-0.9931745529174805,0.5
amazon,I highly recommend these and encourage people to give them a try.,1,0.7264,0.9998436570167542,0.9791927337646484
amazon,I highly recommend this case.,1,0.4201,0.9998545050621033,0.9367074370384216
amazon,I highly recommend this device to everyone!,1,0.474,0.9998588562011719,0.9727789759635925
amazon,I highly recommend this modest priced cellular phone.,1,0.4201,0.9995764493942261,0.9245821237564087
amazon,I kept catching the cable on the seat and I had to pull the phone out to turn it on an off.,0,0,-0.9988977313041687,0.019098669290542603
amazon,"I know that sounds funny, but to me it seemed like sketchy technology that wouldn't work well.Well, this one works great.",1,0.8968,0.8388552665710449,0.98810213804245
amazon,I like design and look of Jabra behing the ear headsets and 5020 is pretty comfortible to wear 24 hours a day without pain in the ear.,1,0.8127,0.997685968875885,0.9110590219497681
amazon,"I like the fact that it rests lightly against your ear, rather than inside.",1,0.3612,0.9901150465011597,0.9178298711776733
amazon,I love all the features and form factor.,1,0.6369,0.999875545501709,0.9057776927947998
amazon,I love being able to use one headset for both by land-line and cell.,1,0.6369,0.9932408928871155,0.9813581705093384
amazon,"I love my 350 headset.. My Jabra350 bluetooth headset is great, the reception is very good and the ear piece is a comfortable fit.",1,0.9538,0.9998748302459717,0.9969055652618408
amazon,"I love the camera, it's really pretty good quality.",1,0.8973,0.9998796582221985,0.9925318956375122
amazon,I love the look and feel of Samsung flipphones.,1,0.6369,0.9993985891342163,0.9256033301353455
amazon,I love the ringtones because they are so upbeat!,1,0.6696,0.9998605251312256,0.9931508302688599
amazon,I love this bluetooth!,1,0.6696,0.9998723268508911,0.9367074370384216
amazon,I love this cable - it allows me to connect any mini-USB device to my PC.,1,0.6369,0.9996719360351562,0.9625637531280518
amazon,I love this device.,1,0.6369,0.9998788237571716,0.9367074370384216
amazon,"I love this phone , It is very handy and has a lot of features .",1,0.6369,0.9998160004615784,0.9923069477081299
amazon,I love this phone!.,1,0.6696,0.9998239874839783,0.9367074370384216
amazon,I love this thing!,1,0.6696,0.9998823404312134,0.9367074370384216
amazon,"I might have gotten a defect, but I would not risk buying it again because of the built quality alone.",0,-0.2451,-0.8948352932929993,0.06971710920333862
amazon,I only hear garbage for audio.,0,0,-0.9997390508651733,0.15405303239822388
amazon,"I only used it two days, and it wasn't always easy to hear with.",0,-0.3412,-0.9967906475067139,0.21474701166152954
amazon,I ordered this for sony Ericsson W810i but I think it only worked once (thats when I first used it).,0,0,-0.9980901479721069,0.23679786920547485
amazon,I ordered this product first and was unhappy with it immediately.,0,-0.4215,-0.9995800852775574,0.06608092784881592
amazon,I own 2 of these cases and would order another.,1,0,-0.9929817318916321,0.22303149104118347
amazon,"I own a Jabra Earset and was very happy with it, but the sound quality, especially outgoing, on this is better.",1,0.862,0.9976069927215576,0.9987219572067261
amazon,I plugged it in only to find out not a darn thing worked.,0,0,-0.999528706073761,0.0032779276371002197
amazon,"I posted more detailed comments under the grey or black phone, but i have the Fire Red and it's a great color!",1,0.6049,0.9997869729995728,0.9945088624954224
amazon,I purcashed this for the car charger and it does not work.,0,0,-0.9997743964195251,0.03739899396896362
amazon,I purchased this and within 2 days it was no longer working!!!!!!!!!,0,-0.5216,-0.9993948936462402,0.07914409041404724
amazon,"I put the latest OS on it (v1.15g), and it now likes to slow to a crawl and lock up every once in a while.",0,0.4215,-0.9748062491416931,0.7833529710769653
amazon,I really like this product over the Motorola because it is allot clearer on the ear piece and the mic.,1,0.4201,0.9759989380836487,0.9679772853851318
amazon,"I really recommend this faceplates since it looks very nice, elegant and cool.",1,0.8901,0.9998685121536255,0.9903414249420166
amazon,"I really wanted the Plantronics 510 to be the right one, but it has too many issues for me.The good",0,0.5927,-0.9952977299690247,0.16854292154312134
amazon,I received it quickly and it works great!!,1,0.6892,0.9998695850372314,0.915890634059906
amazon,I received my headset in good time and was happy with it.,1,0.765,0.9998691082000732,0.8644115924835205
amazon,"I received my orders well within the shipping timeframe, everything was in good working order and overall, I am very excited to have this source.",1,0.7713,0.9997426271438599,0.9392085075378418
amazon,I received my supposedly new motorola 375 and apparently there was not a match between the phone and the charger.,0,0,-0.9997206330299377,0.5
amazon,I recently had problems where I could not stay connected for more than 10 minutes before being disconnected.,0,-0.4019,-0.9976590871810913,0.0035806000232696533
amazon,I recommend iGo to anyone with different brand cell phones/mp3 players in the family.,1,0.3612,0.9187242388725281,0.9690759181976318
amazon,"I searched the Internet, and found this one to be the best value.",1,0.765,0.9851002097129822,0.889893651008606
amazon,"I still maintain that monkeys shouldn't make headphones, we just obviously don't share enough DNA to copy the design over to humans.",0,-0.2235,-0.9995102286338806,0.24797523021697998
amazon,I tried talking real loud but shouting on the telephone gets old and I was still told it wasn't great.,0,-0.6642,-0.9997613430023193,0.0025194287300109863
amazon,"I use this product in a motor control center where there is a lot of high voltage humming from the equipment, and it works great!",1,0.6588,0.9998041987419128,0.895817756652832
amazon,I used bitpim (a free program you can find on the internet)to transfer data to the phone.The price of the cable was excellent.,1,0.7906,0.9983804225921631,0.9165349006652832
amazon,I used to talk on it for 1 - 1 1/2 hours and the battery would be literally drained and dying.,0,-0.3612,-0.9997472167015076,0.011985361576080322
amazon,I usually don't like headbands but this one is very lightweight & doesn't mess up my hair.,1,0.3623,0.9748611450195312,0.08414119482040405
amazon,I want my money back.,0,0.0772,-0.9988798499107361,0.04458734393119812
amazon,I was able to do voice dialing in the car with no problem.,1,-0.5994,0.9968302249908447,0.8614996671676636
amazon,I was amazed at the quick arrival of the two original lg cell phone batteries and and at a fraction of the price.,1,0.6705,0.9884791970252991,0.9576880931854248
amazon,I Was Hoping for More.,0,0.4215,0.9642443060874939,0.5
amazon,I was looking for this headset for a long time and now that I've got it I couldn't be happier.,1,-0.4168,-0.9972495436668396,0.9240725040435791
amazon,I was not happy with this item.,0,-0.4585,-0.9997986555099487,0.13470730185508728
amazon,I was not impressed by this product.,0,-0.3724,-0.9975625276565552,0.20726150274276733
amazon,"I was sitting in my vehicle, with the cradle on my belt, and the headset lost signal.",0,-0.3182,-0.9996446967124939,0.021683692932128906
amazon,I was very excited to get this headset because I thought it was really cute.,1,0.7172,0.9995579719543457,0.9793828129768372
amazon,I was very impressed with the price of the cases.,1,0.5256,0.9997594356536865,0.23727738857269287
amazon,I was very pleased to see that I could replace my well travled swivel holster for my Blackberry flip.,1,0.6478,0.9953783750534058,0.983161211013794
amazon,I wasted my little money with this earpiece.,0,-0.4939,-0.9997888207435608,0.03432255983352661
amazon,I wear glasses and it fits fine with them.,1,0.2023,0.9998390078544617,0.8806654214859009
amazon,I wear it everyday and it holds up very well.,1,0.3384,0.9998804330825806,0.9653551578521729
amazon,"I went on Motorola's website and followed all directions, but could not get it to pair again.",0,0,-0.9991279244422913,0.1809491217136383
amazon,I wish I could return the unit and get back my money.,0,0.4019,-0.9995276927947998,0.0017533302307128906
amazon,i would advise to not purchase this item it never worked very well.,0,-0.2572,-0.9997977018356323,0.8519096374511719
amazon,"I would definitely recommend the Jabra BT250v for those who are looking for comfort, clarity and a great price!",1,0.9299,0.9987027645111084,0.9763147830963135
amazon,I would have given no star if I was able.,0,-0.296,-0.9980005621910095,0.22448113560676575
amazon,I would highly recommend this product.,1,0.4201,0.9996341466903687,0.8893616199493408
amazon,I would highly recommend this.,1,0.4201,0.9997504949569702,0.8970726132392883
amazon,I would not recommend this item to anyone.,0,-0.2755,-0.9233478307723999,0.21789243817329407
amazon,I would recommend it.,1,0.3612,0.999706506729126,0.8970726132392883
amazon,"I would recommend purchasing the Jabra JX-10 series 2 which works flawlessly with my Moto Q, go figure.",1,0.5106,0.9995645880699158,0.16505983471870422
amazon,I would recommend this.,1,0.3612,0.999605655670166,0.8970726132392883
amazon,I wouldn't recommend buying this product.,0,-0.2755,-0.9380315542221069,0.226438969373703
amazon,Iam very pleased with my purchase.,1,0.4927,0.999849259853363,0.9401693344116211
amazon,I'd like to return it.,0,0.3612,0.9993431568145752,0.12850967049598694
amazon,"If I take a picture, the battery drops a bar, and starts beeping, letting me know its dieing.",0,0,-0.9898613691329956,0.08324173092842102
